StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q14,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q5_20,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,random,workerId,assignmentId,hitId
3/1/18 4:03,3/1/18 4:09,0,73.19.180.124,100,330,1,3/1/18 4:09,R_1rJLnX2lJnkYZKg,,,,,30.66000366,-88.04540253,anonymous,EN,1,6.667,6.667,10.329,1,26,5,5,5,5,5,5,5,5,5,4,5,5,3,4,5,5,5,5,5,5,1,9.068,107.851,109.505,23,5,5,5,5,5,5,3,5,5,4,3,5,3,5,5,5,5,3,5,4,5.499,93.51,94.641,24,5,5,3,5,3,5,5,4,5,5,3,3,5,3,5,3,3,3,5,4,13.476,86.558,88.178,21,A2FWJOSAHFW8P5,909804,A2FWJOSAHFW8P5,3YWRV122CSZ42APQU21YTS3TTZ0U8R,3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW
3/1/18 4:04,3/1/18 4:09,0,69.254.64.173,100,329,1,3/1/18 4:09,R_1CdUJ23IZoaJwRu,,,,,31.99710083,-80.96450043,anonymous,EN,1,10.759,12.887,17.335,2,51,4,2,2,4,4,4,4,4,4,2,4,4,1,3,2,2,5,4,4,4,1,5.207,87.361,90.488,22,4,3,4,4,2,4,2,4,4,2,1,3,4,5,3,2,3,1,4,4,4.95,101.229,102.978,22,5,5,5,5,3,3,4,3,4,2,3,1,4,3,4,3,5,5,4,4,7.96,90.114,92.931,21,A912GXE319BZH,250097,A912GXE319BZH,33NF62TLXJ2FJVGXRSUNCV397JWKJ4,3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW
3/1/18 4:04,3/1/18 4:10,0,96.238.187.104,100,358,1,3/1/18 4:10,R_scDlUf0JAkvUX5f,,,,,37.46769714,-77.58999634,anonymous,EN,1,4.254,4.254,16.418,1,42,4,3,4,4,4,2,4,4,4,1,5,4,1,3,4,3,5,5,4,4,1,7.013,116.06,117.959,29,4,4,4,3,4,4,2,5,4,5,2,4,4,4,4,3,5,1,5,4,6.777,103.913,105.902,29,5,5,2,5,2,2,3,2,4,5,4,1,3,3,4,3,5,4,3,2,9.065,89.268,93.307,24,AJACXA5FC5BYZ,546378,AJACXA5FC5BYZ,35L9RVQFCOIXVLQJX6V465WSWIQHUT,3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW
3/1/18 4:04,3/1/18 4:11,0,68.224.200.251,100,390,1,3/1/18 4:11,R_ZyGx33TJerwwvhD,,,,,41.77589417,-72.52149963,anonymous,EN,1,14.415,14.415,29.293,1,37,1,1,1,4,2,2,3,4,4,4,2,2,2,2,4,2,2,2,4,5,1,13.137,135.001,142.879,33,4,3,3,2,2,2,1,2,2,1,2,1,2,4,2,1,2,2,2,4,8.539,92.134,95.247,25,2,2,1,2,1,2,4,2,2,2,2,4,2,4,4,3,4,2,2,1,4.465,95.463,99.878,30,AOFC5DFW214KC,172665,AOFC5DFW214KC,37Q970SNZE86CXD16CXJZHYXUW9S1P,3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW
3/1/18 4:08,3/1/18 4:13,0,98.200.189.160,100,289,1,3/1/18 4:13,R_1hASEN15HojqDcr,,,,,29.73970032,-95.8302002,anonymous,EN,1,1.96,3.098,3.95,3,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.315,24.508,26.941,53,4,1,1,1,2,5,1,1,2,3,1,1,1,1,4,1,1,1,1,4,1.132,70.166,71.063,91,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3.951,144.234,144.53,75,A31681CCEVDIH3,693288,A31681CCEVDIH3,3YZ8UPK3VTM6EDF3BEH3VEZCJQLUCX,3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW
3/1/18 4:15,3/1/18 4:17,0,122.164.65.72,100,120,1,3/1/18 4:17,R_BFm30B9QhHgHLtn,,,,,13.08329773,80.28329468,anonymous,EN,1,4.613,4.613,6.712,1,28,3,2,4,2,2,2,2,3,3,4,2,2,3,2,3,3,2,3,4,3,1,2.645,26.678,30.002,22,4,2,3,2,4,2,2,3,4,2,3,2,4,3,1,3,4,2,3,4,2.629,25.902,26.4,23,3,3,3,2,3,3,2,2,3,2,2,4,4,2,4,3,2,2,2,2,1.147,31.74,36.088,21,A321YWMP74ULKH,807039,A321YWMP74ULKH,3D8YOU6S9EKHYW621N409E72N4AU65,3ZVPAMTJWN3OTD5XJ4DFSA1KB93RGW
3/1/18 5:07,3/1/18 5:10,0,107.172.195.110,100,173,1,3/1/18 5:10,R_1OlRUGZOnUHlMy7,,,,,42.88839722,-78.87609863,anonymous,EN,1,7.767,7.767,13.19,1,30,5,5,5,5,4,5,3,5,4,5,4,4,4,5,4,4,4,4,5,5,1,3.049,35.696,39.606,21,4,5,5,5,4,4,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4.98,33.339,37.62,20,4,4,4,4,4,5,4,5,5,4,4,5,5,5,4,3,4,5,4,5,2.164,44.069,45.954,23,A5I4Y0GXJM69D,576887,A5I4Y0GXJM69D,3U4J9857OEBL6XB1K6SXA2FATUPB76,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:06,3/1/18 5:11,0,98.242.255.44,100,311,1,3/1/18 5:11,R_3s1Fmx6lRmY5lkV,,,,,25.98249817,-80.34339905,anonymous,EN,1,1.58,1.58,3.707,1,29,5,3,3,3,4,4,5,4,5,2,4,2,2,3,4,3,3,4,4,4,1,0.984,37.376,38.337,26,5,3,5,4,4,5,1,4,4,3,2,4,5,4,4,3,3,1,2,4,0.781,44.231,45.834,27,2,3,3,4,3,4,4,4,4,2,3,3,5,4,4,3,5,4,4,4,1.295,34.987,36.093,23,A2541C8MY0BYV3,424012,A2541C8MY0BYV3,3OONKJ5DKCJSR3301S9ZLO15JJYOB8,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:11,3/1/18 5:15,0,68.105.234.66,100,232,1,3/1/18 5:15,R_2TWZ5ZsUfkZB6z7,,,,,37.06269836,-76.40519714,anonymous,EN,1,2.648,2.648,3.753,1,28,1,3,1,4,2,3,3,1,1,1,1,1,1,3,1,1,1,3,3,4,1,3.483,63.803,65.279,21,3,1,1,1,1,3,1,3,3,1,1,3,4,5,4,1,1,1,3,4,3.36,74.249,75.292,27,5,5,5,1,5,1,1,2,2,5,1,1,2,3,1,3,2,1,3,5,6.007,72.278,74.837,25,ATSZCAVI441RM,404943,ATSZCAVI441RM,3B2X28YI3WF22XXW1WN54OFEYJ5B67,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:07,3/1/18 5:16,0,75.161.12.25,100,568,1,3/1/18 5:16,R_STVgQxOX4hrNzdD,,,,,35.2467041,-106.7231979,anonymous,EN,1,4.771,10.668,12.035,5,36,4,2,2,2,3,2,4,4,2,2,3,4,2,1,2,2,4,4,4,2,1,3.567,256.22,257.66,23,3,3,4,2,2,4,2,4,2,2,4,2,3,2,4,1,2,1,4,4,24.959,146.701,148.475,24,4,4,1,3,1,2,4,2,3,4,5,2,2,2,4,3,4,4,3,2,1.332,118.755,122.832,28,A398O60Z1KEZM8,194781,A398O60Z1KEZM8,3DZQRBDBSLF2M0RGTGB2NADUSGP3SU,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:10,3/1/18 5:17,0,74.243.190.101,100,384,1,3/1/18 5:17,R_3fQ2V5JF63BfQr2,,,,,35.39019775,-82.37249756,anonymous,EN,1,9.368,9.368,11.287,1,60,4,4,4,4,4,4,4,4,4,2,4,4,2,3,3,3,4,4,4,4,1,63.357,159.757,161.295,21,4,4,5,4,4,4,2,5,4,3,4,2,4,4,4,2,4,2,4,4,7.384,85.384,87.47,21,4,4,2,4,2,2,4,2,4,4,4,2,4,2,4,3,4,4,3,2,5.26,98.492,99.55,22,AVI7K876BV3QL,606393,AVI7K876BV3QL,3NGI5ARFTT59Z5X9EVTP4CTM7C41PK,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:15,3/1/18 5:17,0,70.125.32.46,100,107,1,3/1/18 5:17,R_2ScaIAVItSanFMU,,,,,27.94749451,-81.92040253,anonymous,EN,1,0,0,1.999,0,29,3,2,1,4,5,4,5,4,4,3,3,5,5,1,2,1,3,4,5,5,1,0,0,36.554,0,4,5,5,4,1,5,5,5,5,1,4,5,4,4,5,1,3,1,5,4,0,0,29.531,0,2,5,4,4,1,4,1,1,2,2,5,4,3,1,4,3,5,5,1,1,0,0,31.09,0,A5EU1AQJNC7F2,350399,A5EU1AQJNC7F2,3D3VGR7TA0FQLLR3ERBXX08Y6E63R6,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:07,3/1/18 5:21,0,200.1.215.243,100,850,1,3/1/18 5:21,R_22Gpd6SnKNahywN,,,,,5.833297729,-55.16670227,anonymous,EN,1,302.032,302.032,304.234,1,30,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,1,54.489,87.927,87.959,50,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,4,176.288,206.316,207.103,47,4,3,3,4,2,4,4,4,4,4,3,2,4,4,4,3,4,4,4,4,4.828,33.074,34.466,48,A2R182TXQ26ZGE,945260,A2R182TXQ26ZGE,3VD82FOHKQOB18V6FS5UW87N14YOCF,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:22,3/1/18 5:32,0,24.145.80.72,100,643,1,3/1/18 5:32,R_1LjmxSiylAYAD8W,,,,,33.44830322,-81.69210052,anonymous,EN,1,2.61,2.61,3.844,1,27,4,4,3,3,4,4,4,3,3,2,3,3,3,3,2,3,3,4,5,3,1,2.938,229.66,230.876,33,3,3,4,3,3,4,2,4,3,3,2,4,3,3,5,2,4,2,3,4,165.225,326.505,330.35,29,3,4,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,4,5.332,60.323,61.72,26,A2A91NSJ5LMGOT,418137,A2A91NSJ5LMGOT,33L7PJKHCGYP2XA1UXBOOWHRALV8TG,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 6:09,3/1/18 6:12,0,66.161.134.99,100,148,1,3/1/18 6:12,R_1CelC61AynpTN9U,,,,,39.16589355,-84.49539948,anonymous,EN,1,5.295,5.295,7.872,1,26,2,4,2,3,3,2,3,4,4,4,4,2,3,3,4,4,4,3,4,2,1,24.452,36.971,38.406,24,3,4,5,5,4,3,4,4,4,4,3,2,4,4,3,3,3,4,2,3,41.104,50.695,51.983,22,3,5,4,4,4,4,2,4,4,3,3,2,3,4,2,2,3,3,4,3,5.791,15.08,16.195,22,A2AEY7AGQYBN6X,615161,A2AEY7AGQYBN6X,3018Q3ZVOIQQ56QON6Q7K8M4CO1ARC,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:09,3/1/18 6:13,0,68.44.89.20,100,259,1,3/1/18 6:13,R_1l6lep99UnUOdBX,,,,,40.15379333,-85.62129974,anonymous,EN,1,7.177,7.177,9.633,1,44,4,3,3,3,4,3,4,4,4,3,4,4,3,3,3,3,4,4,4,4,1,5.047,60.558,62.088,21,4,4,4,4,4,4,3,4,3,3,1,3,4,3,3,3,2,1,4,4,2.78,87.783,90.322,24,4,4,3,4,2,3,3,3,4,4,2,1,3,3,4,3,4,4,3,2,5.401,68.003,69.513,20,AOHQSD0GH8HTE,745875,AOHQSD0GH8HTE,3PQMUDRV7R6SIP6397OBNE9W20NIIK,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:10,3/1/18 6:15,0,68.97.235.108,100,260,1,3/1/18 6:15,R_XZngkgeQGS3rxEl,,,,,35.37980652,-97.75980377,anonymous,EN,1,4.181,6.882,9.19,2,41,5,4,4,4,5,5,5,3,3,3,5,3,3,3,4,4,3,3,5,5,1,3.529,76.653,78.734,23,3,5,5,5,5,5,4,1,5,3,1,5,5,5,5,5,1,1,5,4,12.062,79.752,81.203,25,5,3,5,5,5,5,4,3,5,4,1,1,5,3,3,3,5,5,5,5,5.519,67.907,69.569,20,A1X3N2ATX5DAJP,884224,A1X3N2ATX5DAJP,33CID57104TFINWQ97E1BOZZ0MKL31,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:09,3/1/18 6:15,0,173.21.41.195,100,358,1,3/1/18 6:15,R_1eKtDYKM7jrVJuw,,,,,41.44189453,-85.99230194,anonymous,EN,1,7.126,7.126,9.899,1,35,3,4,4,3,4,3,5,4,3,4,3,3,3,4,3,3,3,3,3,5,1,8.071,113.325,115.728,22,4,3,3,3,3,4,3,2,3,4,3,4,4,3,4,3,3,3,3,4,8.024,93.086,95.071,20,5,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,1,2,3,4,16.628,109.958,111.853,21,A1Y9ZU5VKFMS5V,159005,A1Y9ZU5VKFMS5V,3KWTYT08703IW2JUNQ2UQLXJEIBL5R,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:10,3/1/18 6:18,0,74.131.144.60,100,438,1,3/1/18 6:18,R_3RsAecaVkqgtD7K,,,,,38.0881958,-85.65550232,anonymous,EN,1,4.885,10.314,11.798,3,25,3,3,2,2,4,3,4,4,4,3,5,5,4,2,2,2,5,4,4,4,1,3.048,82.368,95.488,33,3,4,4,4,4,4,4,5,3,3,2,4,4,4,4,3,2,2,5,4,2.306,84.864,86.264,27,2,4,2,4,2,3,4,3,3,4,5,2,3,2,4,3,4,5,3,2,149.799,219.457,221.999,27,A2BHPYKUHMASE0,873296,A2BHPYKUHMASE0,3C6FJU71TQTJHGG876ZSS5RVME8UYA,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:18,3/1/18 6:22,0,66.227.145.155,100,262,1,3/1/18 6:22,R_31YNs5CeTI3snE6,,,,,44.07470703,-84.43470001,anonymous,EN,1,3.614,4.181,6.478,2,39,3,3,5,5,3,3,3,5,5,2,5,5,1,3,5,5,5,3,5,5,1,4.287,72.572,74.611,22,4,3,3,5,3,5,3,5,5,3,1,4,5,5,5,1,3,5,5,4,9.874,80.849,83.154,21,5,5,5,4,4,4,4,3,4,5,1,1,3,3,5,3,5,5,5,4,4.185,69.293,71.493,22,A3LFB7XLW00Q61,157875,A3LFB7XLW00Q61,386CSBG1OZMP63ZLKEKVZDADKJ9Q61,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:26,3/1/18 6:28,0,73.221.14.154,100,117,1,3/1/18 6:28,R_uqpzccvuLakeZ0t,,,,,47.31010437,-122.2042007,anonymous,EN,1,2.063,2.063,3.127,1,27,3,3,3,4,3,5,4,4,4,3,3,5,3,3,4,5,3,4,4,4,1,20.737,22.11,35.41,2,4,3,3,3,4,4,2,1,4,4,3,5,4,3,5,3,4,3,5,4,0,0,35.887,0,5,5,3,5,3,4,4,4,5,3,3,5,5,4,4,3,4,4,4,3,0,0,29.681,0,A2CK0OXMPOR9LE,636065,A2CK0OXMPOR9LE,3TUI152ZZBNUZHYOE88E4HJWC8TQ13,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 6:40,3/1/18 6:48,0,24.60.247.22,100,464,1,3/1/18 6:48,R_2tDsD5HtmjM7fda,,,,,42.36779785,-70.96900177,anonymous,EN,1,180.782,184.147,189.576,2,52,3,3,2,2,4,3,4,4,2,1,1,1,1,1,3,2,1,1,5,4,1,4.385,74.901,80.314,21,3,3,4,3,2,4,4,4,3,2,1,4,4,5,2,1,2,1,1,4,11.96,69.031,71.475,20,1,1,1,4,3,1,1,2,4,1,2,1,2,3,2,3,1,5,1,4,3.026,94.133,98.681,22,A30VLAIIJIG5IS,250761,A30VLAIIJIG5IS,3JZQSN0I3QAUC7YIIBINZ5JO7V3GFZ,3JUDR1D0D6RY2IIQ7A3QLGXE54Z2QQ
3/1/18 7:12,3/1/18 7:17,0,75.177.98.242,100,349,1,3/1/18 7:17,R_0OnMzkJXcjf8YM1,,,,,36.46170044,-80.61910248,anonymous,EN,1,7.313,7.313,9.258,1,37,4,4,2,4,5,4,5,5,4,1,5,5,5,2,1,1,5,5,5,5,1,3.802,60.62,68.714,22,5,5,5,1,5,5,4,5,4,5,1,5,5,5,4,1,1,1,5,4,8.282,52.377,53.389,21,5,5,1,5,1,1,3,2,4,5,4,1,4,1,4,3,5,5,4,5,50.79,171.403,177.363,23,A2C84POENS2UNY,249237,A2C84POENS2UNY,3EG49X351UC9F00X6SFNTL66HMY6XG,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 7:18,3/1/18 7:20,0,108.7.176.50,100,160,1,3/1/18 7:20,R_27jMXCiIUnzQR4K,,,,,41.91130066,-71.12999725,anonymous,EN,1,5.922,7.862,8.027,4,35,4,4,4,4,5,4,5,5,5,3,4,2,1,3,4,3,4,2,4,4,1,3.337,42.559,43.285,54,4,5,5,4,3,4,3,5,4,4,1,4,3,4,4,3,1,1,4,4,3.086,48.479,49.115,48,2,3,4,3,3,2,3,5,3,4,4,1,4,4,4,3,5,4,4,3,3.15,40.737,41.677,60,A2SF0TUK6XTPCO,934085,A2SF0TUK6XTPCO,3HVVDCPGTES4H31J719IN95T302TYJ,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 7:14,3/1/18 7:21,0,173.19.129.38,100,421,1,3/1/18 7:21,R_332y7Nb0b8RBG0H,,,,,37.76800537,-89.32749939,anonymous,EN,1,3.234,3.234,5.12,1,29,1,1,2,1,2,1,2,4,4,2,1,1,1,2,2,2,1,1,4,2,1,42.099,160.945,163.321,23,2,2,2,2,2,2,1,1,2,1,4,4,4,4,5,1,2,1,2,4,3.599,56.187,57.724,24,2,2,2,4,4,2,3,2,2,1,4,2,1,1,1,3,2,3,4,4,4.625,174.183,175.288,20,A2WAQLPXT615HQ,919182,A2WAQLPXT615HQ,3OS46CRSLFZHBBV26DE5509L1BQ6VD,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 7:16,3/1/18 7:22,0,71.67.137.98,100,324,1,3/1/18 7:22,R_1LOnQySERJd5zOK,,,,,39.46110535,-83.81719971,anonymous,EN,1,3.85,6.651,12.705,3,38,5,5,5,5,5,5,4,5,5,1,5,5,1,5,4,3,5,4,5,5,1,3.952,84.936,86.338,26,5,3,5,4,5,5,4,5,5,4,5,4,5,3,5,3,5,3,5,2,2.517,108.669,109.753,29,4,5,3,5,3,2,1,4,5,5,5,3,5,3,5,3,5,5,4,1,5.776,92.654,94.099,26,AHZP05WVFXXCG,891067,AHZP05WVFXXCG,3BQU611VFPK6WNKX1JCLXSBQ0KF99B,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 7:20,3/1/18 7:24,0,173.70.146.101,100,232,1,3/1/18 7:24,R_3eysDpYM69YnpSt,,,,,40.91889954,-74.19429779,anonymous,EN,1,2.684,3.866,6.715,2,54,2,4,2,3,4,2,3,4,4,3,2,2,3,2,4,3,2,3,2,4,1,2.867,70.723,72.147,25,3,4,4,4,3,3,4,1,3,4,1,4,1,3,3,4,1,1,3,4,5.126,79.062,80.479,27,2,2,2,2,3,3,2,2,3,2,3,1,2,3,2,3,2,1,2,4,3.276,50.046,52.129,23,A2A6FH0F7LD9ND,705725,A2A6FH0F7LD9ND,3VA45EW49NNRE5L8ZVGAFCOWX7D1O8,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 7:35,3/1/18 7:39,0,74.240.218.65,100,242,1,3/1/18 7:39,R_1plZUe7UkV3iyAR,,,,,35.64889526,-86.9957962,anonymous,EN,1,4.035,4.035,6.462,1,40,1,1,1,1,3,1,3,1,1,1,3,3,1,1,2,1,2,3,3,4,1,4.382,71.111,72.585,23,1,1,2,1,1,3,1,1,1,1,1,2,5,3,2,1,2,1,3,4,9.257,72.935,74.804,25,3,3,2,1,2,1,1,1,2,4,2,1,1,2,1,3,1,1,2,3,2.694,57.802,59.642,22,A3UE7E3PIOZV4R,250494,A3UE7E3PIOZV4R,3ZGVPD4G6TH4MTBO3NB11GEV9U6TZA,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 7:58,3/1/18 8:01,0,104.1.203.52,100,174,1,3/1/18 8:01,R_9HbY1Rrx19ccQzn,,,,,26.14520264,-80.17289734,anonymous,EN,1,3.1,3.1,4.521,1,32,1,1,3,3,5,1,3,4,4,1,1,1,1,3,4,4,1,1,1,4,1,5.29,53.667,55.652,25,4,4,4,2,2,1,4,1,3,2,1,4,1,3,3,1,1,1,1,4,5.398,46.492,48.016,23,1,1,3,2,5,2,2,1,4,1,1,1,1,5,2,3,1,1,1,5,5.623,47.582,47.923,22,A1601UNFFAAQOI,801566,A1601UNFFAAQOI,3LEP4MGT3G01N6CBBJVJAUP6F5XBD4,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 8:07,3/1/18 8:10,0,71.94.231.122,100,178,1,3/1/18 8:10,R_2z5zB3WUhXAeZM3,,,,,44.12130737,-124.0023041,anonymous,EN,1,6.408,6.408,46.039,1,22,1,2,2,3,3,2,2,4,5,3,1,5,5,2,2,3,5,3,1,2,1,0,0,20.018,0,1,5,2,4,2,1,5,4,1,2,1,2,5,4,2,5,5,,4,4,0,0,75.15,0,1,2,5,2,1,,2,1,5,5,1,1,5,1,1,4,2,4,5,2,0,0,14.238,0,A3963FCT1PKKOH,485621,A3963FCT1PKKOH,3GD6L00D3SX3E20WMF1XN8ZR27Y1MT,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 8:06,3/1/18 8:12,0,68.118.97.236,100,377,1,3/1/18 8:12,R_1KeCoxBj9sj9irj,,,,,34.79820251,-84.90820313,anonymous,EN,1,6.375,6.375,9.742,1,56,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3.498,23.772,29.059,23,3,3,4,3,4,4,3,4,3,3,3,3,4,3,3,3,4,1,3,4,207.188,249.019,251.564,22,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,4,4,4,4,7.735,37.767,41.839,28,A3908297ZI3LES,141683,A3908297ZI3LES,38YMOXR4MUZUQ0V7WNJ1R2SZ8KS6WN,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 8:18,3/1/18 8:22,0,73.182.224.118,100,235,1,3/1/18 8:22,R_1H5HqcuhNiXUDBA,,,,,41.30940247,-72.9240036,anonymous,EN,1,2.385,2.385,3.48,1,27,3,3,4,3,5,5,5,3,2,1,3,3,3,1,4,4,3,3,3,4,1,9.846,71.224,71.977,50,5,5,5,3,2,5,2,5,3,1,1,3,3,3,3,1,3,1,3,4,2.02,81.884,82.831,36,2,3,3,,3,4,3,4,4,3,1,1,4,1,4,3,5,5,3,5,4.642,65.409,66.1,46,A1TARNH07A75CG,286337,A1TARNH07A75CG,3TAYZSBPLL8D1IVXPGXX4082M2Y2SR,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 8:29,3/1/18 8:33,0,73.116.60.25,100,268,1,3/1/18 8:33,R_3CVj59Un01Cyyv9,,,,,38.66810608,-121.3735962,anonymous,EN,1,2.043,2.043,3.777,1,31,4,5,4,5,5,4,5,4,4,5,3,5,1,5,5,5,5,3,5,5,1,2.556,77.882,83.053,25,5,4,4,5,4,4,3,1,5,5,2,4,5,5,5,4,5,2,5,4,8.588,74.676,83.23,22,5,5,2,4,3,4,5,5,5,5,2,1,5,5,4,3,4,1,5,3,3.572,74.25,82.189,24,A2EABC3X5VMZ95,403688,A2EABC3X5VMZ95,31UV0MXWNQCG61BO2N5HY55RXEN5I3,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 8:32,3/1/18 8:34,0,23.95.130.220,100,151,1,3/1/18 8:34,R_1lccgbUmzuEcmS6,,,,,42.88839722,-78.87609863,anonymous,EN,1,4.211,4.211,6.269,1,27,5,4,4,3,4,4,2,4,5,4,3,4,4,5,5,3,5,3,4,3,1,1.969,42.005,46.987,22,4,5,4,3,4,5,5,3,5,4,3,4,5,3,3,4,,4,4,4,2.447,29.322,30.886,20,5,3,4,3,4,2,5,5,3,2,4,4,3,4,3,3,4,4,4,5,12.177,42.288,44.768,20,A3OCHRI3EXIVEG,742938,A3OCHRI3EXIVEG,3URFVVM165IJM6QD3S1B6C0XS8HUZ6,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 8:33,3/1/18 8:37,0,98.168.139.119,100,224,1,3/1/18 8:37,R_vdkZCvbb5lw12hz,,,,,34.48530579,-97.85220337,anonymous,EN,1,4.424,4.424,7.596,1,35,3,2,3,2,3,2,1,4,4,2,4,4,3,1,3,4,3,2,4,4,1,0,0,86.04,0,1,1,4,1,4,4,1,1,4,1,1,1,1,4,1,1,2,1,4,4,0,0,56.114,0,4,5,5,4,5,4,1,4,4,4,1,1,3,4,4,3,4,1,1,4,0,0,56.382,0,A1XFAUNS2LQL9H,624825,A1XFAUNS2LQL9H,32Q90QCQ1SL78FU5DRJWFFQH2BBKEU,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 8:34,3/1/18 8:37,0,162.198.201.8,100,202,1,3/1/18 8:37,R_3O2ZpBHh9brdHIq,,,,,35.96659851,-79.04100037,anonymous,EN,1,10.892,10.892,12.601,1,42,2,4,4,4,4,2,4,2,4,4,2,2,2,4,2,4,2,2,2,4,1,4.877,55.45,56.359,24,4,4,4,4,4,4,4,2,2,4,2,4,4,4,4,2,4,2,2,4,12.655,57.903,60.347,21,2,4,4,4,4,4,2,2,4,2,2,2,2,2,2,3,2,2,4,4,6.063,51.067,52.481,20,AA4KKLIU4C3NY,782112,AA4KKLIU4C3NY,3BXQMRHWKZYJNZRUO3BHYA4OD40MUI,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 8:34,3/1/18 8:41,0,98.250.0.192,100,376,1,3/1/18 8:41,R_1H6So1DQylvTz7b,,,,,42.98880005,-85.4641037,anonymous,EN,1,10.077,10.077,11.118,1,24,2,3,3,2,4,2,4,3,3,2,2,1,1,2,4,2,2,2,4,4,1,4.311,37.442,39.287,23,4,3,3,2,2,3,1,2,2,2,1,3,3,4,4,2,1,1,1,4,193.59,223.693,225.344,20,1,2,1,4,3,4,2,3,3,1,4,1,2,4,2,3,4,3,3,2,31.546,74.274,76.335,30,APGX2WZ59OWDN,620517,APGX2WZ59OWDN,3WSELTNVR323LL3GRVV2KNNM094ATV,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
