"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q8","Q9_First.Click","Q9_Last.Click","Q9_Page.Submit","Q9_Click.Count","Q13","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_First.Click","Q11_Last.Click","Q11_Page.Submit","Q11_Click.Count","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","id","Q2_1","Q2_2","Q2_3","Q2_4","Q2_5","Q2_6","Q2_7","Q2_8","Q2_9","Q2_10","Q2_11","Q2_12","Q2_13","Q2_14","Q2_15","Q2_16","Q2_17","Q2_18","Q2_19","Q2_20","Q2_21","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q4_10","Q4_11","Q4_12","Q4_13","Q4_14","Q4_15","Q4_16","Q4_17","Q4_18","Q4_19","Q4_20","Q5_1","Q5_2","Q5_3","Q5_4","Q5_5","Q5_6","Q5_7","Q5_8","Q5_9","Q5_10","Q5_11","Q5_12","Q5_13","Q5_14","Q5_15","Q5_16","Q5_17","Q5_18","Q5_19","Q5_20","totalbad","totalbadUP","where","Q14","random","workerId","assignmentId","hitId"
"125","5/2/18 20:19","5/2/18 20:31",0,"146.7.106.14",100,670,1,"5/2/18 20:31","R_2QlJVGB1kEddw6x",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,68.651,68.651,70.471,1,"19",4.22,156.667,159.565,26,13.802,136.919,140.377,24,8.965,184.243,186.776,20,55377,4,2,4,4,4,4,4,3,4,3,4,3,3,2,2,4,3,2,3,4,2,4,4,4,2,2,2,1,2,3,2,1,4,2,2,5,2,2,1,4,4,3,4,3,2,1,4,3,4,4,4,5,1,4,3,3,3,3,3,4,3,4,1,"sona",NA,NA,NA,NA,NA
"126","5/2/18 20:34","5/2/18 20:59",0,"146.7.4.87",100,1460,1,"5/2/18 20:59","R_2VfKjPEgBvq2uYt",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,70.324,70.324,75.724,1,"19",438.812,580.772,582.237,22,21.747,509.461,511.577,24,46.635,321.897,323.76,21,54654,4,3,4,4,4,4,4,4,4,2,4,5,1,3,4,4,5,4,5,4,1,5,4,4,3,4,5,2,3,4,3,4,4,4,4,5,3,4,3,5,4,5,5,4,4,3,3,4,4,5,5,3,4,5,4,4,3,5,4,4,3,2,0,"sona",NA,NA,NA,NA,NA
"127","5/2/18 20:56","5/2/18 21:04",0,"173.27.100.20",100,512,1,"5/2/18 21:04","R_pEQcybmJU6Cohfr",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,86.089,98.6,99.972,5,"19",5.324,103.699,105.109,21,9.206,143.179,145.095,23,9.264,163.378,166.905,20,54481,4,4,5,4,4,4,4,4,4,4,4,4,1,4,4,5,5,2,4,4,1,5,5,4,4,4,5,1,4,5,2,1,2,3,4,5,4,3,3,5,4,5,4,2,4,2,5,5,4,5,4,4,1,5,5,5,3,4,4,4,5,4,0,"sona",NA,NA,NA,NA,NA
"128","5/2/18 21:03","5/2/18 21:13",0,"97.64.167.30",100,646,1,"5/2/18 21:13","R_1jOP9ZC54bYs4yB",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,14.721,19.316,26.478,2,"18",4.729,116.711,119.346,21,6.82,211.602,213.466,21,11.993,268.555,270.331,20,56195,4,4,2,4,4,4,4,4,4,2,4,4,1,2,4,4,5,4,5,4,1,4,4,4,2,2,5,3,3,4,2,2,4,2,4,4,2,1,1,5,4,5,5,1,4,1,1,1,3,4,5,5,1,2,1,4,3,4,3,2,1,4,0,"sona",NA,NA,NA,NA,NA
"129","5/2/18 21:08","5/2/18 21:14",0,"50.82.55.203",100,309,1,"5/2/18 21:14","R_3iOqvcrpEo4Ea8Y",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,6.044,6.044,7.904,1,"21",11.058,89.743,92.369,21,10.767,119.377,120.594,23,3.079,86.224,88.172,24,56194,2,2,4,5,4,3,4,4,4,2,1,5,1,1,4,4,4,4,5,4,1,4,4,4,3,2,4,1,1,3,2,2,4,4,5,5,3,1,1,5,4,5,5,5,4,2,2,2,2,3,4,2,1,3,4,3,3,4,4,4,4,4,0,"sona",NA,NA,NA,NA,NA
"130","5/2/18 21:22","5/2/18 21:26",0,"108.237.105.244",100,249,1,"5/2/18 21:26","R_1dfNdKtgLpQ0hAp",NA,NA,NA,NA,38.85940552,-90.47579956,"anonymous","EN",1,5.19,5.19,7.985,1,"20",5.8,77.328,82.138,21,6.045,74.959,77.904,22,4.644,79.36,81.102,21,56164,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,1,4,4,4,3,4,4,3,4,4,4,3,3,4,3,4,3,4,3,4,4,4,3,4,4,3,3,3,4,4,3,5,2,4,4,4,3,4,4,3,1,1,0,"sona",NA,NA,NA,NA,NA
"131","5/2/18 21:59","5/2/18 22:03",0,"146.7.4.82",100,257,1,"5/2/18 22:03","R_r7tsIsb85ExIJvX",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.064,3.486,7.826,2,"19",4.067,83.332,85.027,30,4.499,75.675,80.123,29,4.852,78.682,81.056,26,55866,4,3,4,4,4,4,5,5,5,4,4,5,1,3,2,4,5,4,5,5,1,5,3,4,3,2,4,1,1,4,3,1,5,5,5,4,2,3,3,5,4,5,5,4,4,5,4,4,3,4,5,2,5,4,2,4,3,5,4,5,5,5,0,"sona",NA,NA,NA,NA,NA
"132","5/2/18 22:12","5/2/18 22:21",0,"146.7.4.84",100,509,1,"5/2/18 22:21","R_ykhSGNbTXCx4CKR",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.12,4.12,6.9,1,"19",6.944,100.392,103.08,23,5.316,322.654,323.816,24,13.21,106.364,108.318,23,55794,4,2,5,4,2,2,4,5,4,2,5,5,1,4,5,4,5,4,4,5,1,4,3,4,4,4,4,1,4,4,3,1,2,5,5,4,2,5,2,5,4,5,4,5,5,2,3,4,3,2,4,5,2,3,5,4,3,3,3,5,5,5,0,"sona",NA,NA,NA,NA,NA
"133","5/2/18 23:24","5/2/18 23:32",0,"173.19.7.185",100,478,1,"5/2/18 23:32","R_3nCuM4heJiAfOjd",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,3.996,3.996,13.868,1,"19",4.08,150.61,151.968,23,4.782,205.64,207.956,22,3.678,128.498,130.676,21,55797,5,5,4,5,5,5,5,5,4,5,2,3,3,2,5,5,3,1,5,5,1,5,5,5,4,5,5,1,5,5,2,1,5,1,2,5,1,3,1,3,4,1,1,3,3,1,1,4,4,5,3,4,1,5,1,5,3,3,5,2,5,4,0,"sona",NA,NA,NA,NA,NA
"134","5/3/18 2:15","5/3/18 2:25",0,"107.77.208.84",100,596,1,"5/3/18 2:25","R_1rw4e3Hx8SLatTO",NA,NA,NA,NA,41.84829712,-87.65170288,"anonymous","EN",1,1.409,36.709,38.419,16,"19",1.521,159.632,160.886,65,1.178,183.804,185.103,62,1.733,196.967,199.41,64,55360,3,4,4,5,5,4,4,4,5,4,3,4,1,3,4,4,3,4,5,5,1,4,2,4,4,4,5,1,3,4,2,1,5,4,1,4,3,3,3,4,4,3,4,4,3,4,3,5,5,4,4,1,1,4,2,4,3,5,4,4,4,3,0,"sona",NA,NA,NA,NA,NA
"135","5/3/18 3:33","5/3/18 3:41",0,"146.7.4.86",100,432,1,"5/3/18 3:41","R_2B8m26VTGKvu04E",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.308,6.455,9.426,3,"18",4.588,126.815,130.257,73,4.282,122.726,127.047,85,10.084,155.713,158.393,76,54850,3,2,3,1,3,1,4,4,4,1,3,3,4,1,2,3,4,3,3,3,1,4,3,2,2,1,4,1,1,2,1,5,1,1,4,4,1,1,2,2,4,2,2,1,3,2,4,1,1,4,4,5,4,4,2,4,3,1,5,1,1,5,0,"sona",NA,NA,NA,NA,NA
"136","5/3/18 11:11","5/3/18 11:16",0,"146.7.112.5",100,306,1,"5/3/18 11:16","R_2ASBCKjwsc7k7xM",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.836,15.973,19.226,3,"20",5.115,91.212,92.673,25,6.507,100.733,102.218,23,5.588,84.318,85.505,21,55343,3,3,5,4,4,3,4,4,5,2,4,4,4,3,5,5,5,4,5,4,1,4,4,3,3,4,4,1,1,2,2,1,2,4,4,3,2,3,1,5,4,4,4,3,4,3,2,4,3,5,5,2,1,3,4,4,3,4,4,4,4,4,0,"sona",NA,NA,NA,NA,NA
"137","5/3/18 13:50","5/3/18 13:56",0,"173.27.100.20",100,340,1,"5/3/18 13:56","R_d0w8bSOEJyKVAUF",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,3.265,3.265,5.058,1,"19",9.185,116.058,120.057,25,4.327,101.426,105.855,20,5.093,95.157,104.922,20,54477,3,3,4,4,4,4,3,4,4,3,4,4,2,3,4,3,4,5,4,4,1,3,3,4,2,4,5,1,2,4,4,1,4,5,4,5,3,3,1,5,4,4,5,3,4,5,4,3,3,4,5,2,1,4,1,4,3,4,4,4,4,4,0,"sona",NA,NA,NA,NA,NA
"138","5/3/18 14:08","5/3/18 14:18",0,"146.7.4.76",100,592,1,"5/3/18 14:18","R_RxngPTuMX59LW9j",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,11.95,18.098,19.84,2,"19",64.762,190.926,193.286,24,8.696,127.04,129.47,21,11.274,278.43,281,22,55327,4,3,3,4,4,3,4,4,4,2,4,4,3,3,2,3,4,3,4,4,5,4,4,4,3,3,4,2,3,4,4,5,4,5,4,5,2,3,1,4,4,3,3,2,3,1,3,3,3,4,4,5,2,3,3,4,3,4,5,4,1,4,1,"sona",NA,NA,NA,NA,NA
"139","5/3/18 14:13","5/3/18 14:19",0,"146.7.4.84",100,405,1,"5/3/18 14:19","R_1dbi7JCx0Wgb7uo",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,1.381,13.411,14.041,7,"19",3.94,99.571,101.17,27,2.027,127.775,129.555,24,4.461,149.566,150.874,24,55277,3,3,4,2,4,4,3,4,4,2,3,4,3,3,4,4,4,4,5,5,1,4,3,3,2,2,5,1,2,2,2,2,4,4,4,4,4,2,2,5,4,4,4,3,4,2,2,4,3,3,5,1,3,3,4,4,3,4,3,3,2,3,0,"sona",NA,NA,NA,NA,NA
"140","5/3/18 14:17","5/3/18 14:33",0,"146.7.4.89",100,989,1,"5/3/18 14:33","R_1gBbN37Uu4AA6UJ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,10.409,10.918,14.196,2,"19",5.443,470.271,470.997,29,4.149,331.548,332.929,39,3.84,186.188,187.941,37,55193,4,4,5,4,4,4,4,4,4,2,4,4,4,3,5,5,4,4,4,4,1,4,4,4,4,4,4,2,2,4,4,2,4,4,3,4,3,4,2,4,4,4,4,4,4,3,3,4,3,4,4,4,2,3,3,4,3,4,3,4,4,1,0,"sona",NA,NA,NA,NA,NA
"141","5/3/18 14:40","5/3/18 14:47",0,"69.55.156.137",100,424,1,"5/3/18 14:47","R_egtJVcNCy5Ms5hL",NA,NA,NA,NA,37.20610046,-93.30319977,"anonymous","EN",1,32.954,36.806,38.413,3,"19",4.409,112.897,114.466,26,2.572,123.492,124.38,27,7.533,157.28,158.53,27,55899,1,2,3,1,5,3,4,1,2,2,4,1,1,2,3,3,1,1,2,2,1,2,4,5,3,2,4,1,1,3,2,1,2,1,4,5,1,1,1,1,4,1,1,1,3,5,2,3,3,4,1,2,1,3,4,2,3,1,1,3,2,6,0,"sona",NA,NA,NA,NA,NA
"142","5/3/18 15:20","5/3/18 15:23",0,"146.7.4.83",100,219,1,"5/3/18 15:23","R_2wFw2K4WF6ROoMg",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.083,2.083,7.532,1,"18",6.355,26.985,29.623,20,8.511,89.242,91.321,25,3.209,84.631,85.979,20,55379,2,4,2,3,2,3,4,3,2,4,4,2,3,4,3,3,2,4,2,4,1,4,2,3,3,2,4,1,2,4,2,4,4,4,4,4,2,2,1,5,4,5,4,5,4,4,4,2,3,4,5,4,1,3,3,4,3,4,2,4,1,5,2,"sona",NA,NA,NA,NA,NA
"143","5/3/18 15:55","5/3/18 16:00",0,"50.82.73.41",100,266,1,"5/3/18 16:00","R_AvTrUOVBVrmPMyZ",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,8.215,8.215,9.996,1,"20",6.898,78.825,80.633,21,8.532,94.469,96.041,21,5.474,71.181,73.504,20,55368,2,4,4,4,4,2,4,4,4,2,3,1,1,3,4,4,2,3,3,4,1,3,4,4,3,3,5,2,1,2,2,2,4,2,3,4,2,2,1,1,4,2,2,1,3,2,3,2,3,3,1,5,1,2,2,3,3,2,3,2,1,4,0,"sona",NA,NA,NA,NA,NA
"144","5/3/18 16:07","5/3/18 16:13",0,"173.24.246.239",100,397,1,"5/3/18 16:13","R_3h57b009N6fk0j2",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,26.024,26.024,28.694,1,"20",9.75,94.046,95.884,22,8.41,109.6,111.028,23,42.414,150.234,152.146,22,54829,5,5,5,5,5,5,5,5,5,3,5,5,2,4,5,4,5,5,5,4,1,4,4,5,3,4,5,2,1,5,3,1,5,5,5,5,3,5,1,5,4,5,5,5,5,3,4,4,4,5,5,3,1,4,4,5,3,5,3,5,4,4,0,"sona",NA,NA,NA,NA,NA
"145","5/3/18 18:47","5/3/18 18:54",0,"146.7.4.82",100,460,1,"5/3/18 18:54","R_sNJ2ImYtUDkdVRL",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.503,3.503,7.167,1,"19",6.547,99.971,101.018,24,7.927,237.54,239.487,21,3.234,112.147,114.881,22,54789,4,5,5,5,4,4,4,4,4,3,4,4,3,4,5,5,4,4,4,4,1,4,3,4,4,4,5,1,2,4,3,1,4,3,4,4,2,4,1,4,4,4,4,4,4,2,3,4,3,4,3,4,3,4,4,4,3,4,3,3,3,2,0,"sona",NA,NA,NA,NA,NA
"146","5/3/18 22:48","5/3/18 22:57",0,"68.180.78.26",100,577,1,"5/3/18 22:57","R_2XhCgp2v2MzhufX",NA,NA,NA,NA,37.20610046,-93.30319977,"anonymous","EN",1,4.805,9.17,11.042,2,"20",3.303,291.371,292.548,25,6.102,158.653,160.487,23,8.49,121.521,122.451,26,54517,2,2,2,4,5,3,4,5,4,2,1,1,1,2,4,4,4,1,4,4,1,3,4,4,3,3,2,1,1,2,1,1,4,1,4,4,1,1,1,2,4,1,4,4,4,3,4,3,3,4,4,2,1,3,3,4,3,4,4,4,3,4,0,"sona",NA,NA,NA,NA,NA
"147","5/4/18 10:04","5/4/18 10:12",0,"146.7.4.84",100,474,1,"5/4/18 10:12","R_RakYvBlHqYKD54J",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.006,6.006,26.854,1,"19",6.126,137.819,140.192,21,8.986,158.431,161.268,23,9.607,154.998,157.94,21,55771,4,2,2,2,5,2,5,4,3,2,5,5,2,2,3,3,5,5,5,4,1,4,4,4,3,3,4,2,2,4,2,2,4,4,5,4,2,2,2,5,4,5,5,5,4,1,3,3,3,4,5,4,1,3,3,4,3,3,3,3,2,4,0,"sona",NA,NA,NA,NA,NA
"148","5/4/18 10:24","5/4/18 10:33",0,"146.7.4.88",100,519,1,"5/4/18 10:33","R_1OV4Y3CXH7Hc79A",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,8.375,15.918,20.666,2,"19",3.971,144.977,146.998,22,6.055,211.976,213.375,22,15.46,145.448,147.006,23,55909,3,4,4,4,5,4,4,4,4,2,4,3,1,2,2,4,3,4,5,2,1,4,4,4,2,2,4,1,1,4,2,1,4,5,4,5,1,4,2,3,4,4,4,1,4,1,2,4,4,4,4,1,2,5,5,4,3,4,5,4,1,3,0,"sona",NA,NA,NA,NA,NA
"149","5/4/18 11:14","5/4/18 11:19",0,"173.25.105.234",100,328,1,"5/4/18 11:19","R_1GZmfjVbUejZnkA",NA,NA,NA,NA,37.20610046,-93.30319977,"anonymous","EN",1,7.091,7.091,11.683,1,"20",10.042,100.374,102.244,22,7.043,103.103,105.158,20,3.637,94.501,96.65,23,54720,3,3,4,5,4,4,4,4,4,3,2,2,1,2,4,4,2,2,5,4,1,5,4,3,4,5,5,2,2,4,3,2,4,3,2,4,2,2,1,2,4,2,2,3,4,4,2,4,4,4,2,4,1,4,4,4,3,2,3,4,3,3,0,"sona",NA,NA,NA,NA,NA
"150","5/4/18 14:28","5/4/18 14:32",0,"146.7.120.164",100,199,1,"5/4/18 14:32","R_vNBmDwsUcHiMwUh",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,7.715,7.715,16.847,1,"18",14.349,141.066,142.274,21,3.681,13.566,15.225,21,1.295,16.044,17.509,23,54827,4,3,4,4,4,4,4,4,4,3,3,4,2,3,4,4,5,5,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,"sona",NA,NA,NA,NA,NA
"151","5/4/18 14:36","5/4/18 14:42",0,"146.7.4.85",100,344,1,"5/4/18 14:42","R_25L0L3mTM9mv34o",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.356,5.356,14.191,1,"19",8.306,115.893,116.903,23,6.644,109.4,111.358,21,7.402,94.358,95.946,20,54867,2,5,5,3,5,3,4,5,5,2,3,3,3,4,5,5,3,3,3,5,1,4,3,4,3,3,4,1,4,2,3,1,1,4,3,4,2,1,1,3,4,3,3,5,3,2,3,4,4,4,3,3,1,3,4,4,3,4,4,3,3,5,0,"sona",NA,NA,NA,NA,NA
"152","5/4/18 15:59","5/4/18 16:05",0,"146.7.113.22",100,367,1,"5/4/18 16:05","R_1hNlgwOIM3vUMV2",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,15.642,15.642,18.777,1,"21",5.698,113.711,114.584,25,13.363,123.077,124.117,24,4.765,106.708,107.818,24,55673,3,3,4,4,4,4,5,4,4,4,4,4,1,4,5,4,4,3,4,4,1,5,3,5,4,4,5,4,3,5,3,1,5,4,4,5,3,3,1,5,4,4,4,4,3,3,2,4,3,4,3,5,1,3,3,4,3,3,3,4,3,4,0,"sona",NA,NA,NA,NA,NA
"153","5/4/18 16:36","5/4/18 16:40",0,"146.7.119.87",100,266,1,"5/4/18 16:40","R_2WPbprg80vNHMyF",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.905,2.905,9.478,1,"18",3.201,86.88,88.394,21,10.244,88.991,90.953,21,6.14,72.196,73.352,21,55838,5,5,5,4,5,5,3,5,5,5,4,3,4,3,5,5,5,5,5,4,1,5,4,5,1,2,4,4,3,5,4,1,5,5,2,5,5,5,3,5,4,5,5,5,5,5,4,4,4,5,5,2,5,5,5,5,3,3,5,3,5,5,1,"sona",NA,NA,NA,NA,NA
"154","5/4/18 16:45","5/4/18 16:48",0,"146.7.4.83",100,214,1,"5/4/18 16:48","R_2a8kffSPYoz7FI7",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,1.192,3.619,5.068,4,"19",1.267,34.439,34.591,57,1.221,99.497,102.44,63,1.985,62.384,62.548,57,55681,3,3,3,3,4,4,4,3,3,4,2,1,3,3,3,3,2,2,2,3,1,3,3,5,3,4,4,2,3,3,3,2,3,3,3,4,4,2,1,2,4,2,3,2,3,4,3,2,3,4,3,3,2,4,4,4,3,4,2,2,4,6,2,"sona",NA,NA,NA,NA,NA
"155","5/4/18 18:40","5/4/18 18:55",0,"146.7.4.89",100,900,1,"5/4/18 18:55","R_24NU1ZYBocOktBY",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.722,70.288,72.431,4,"19",12.316,486.163,487.895,35,4.706,173.239,177.392,24,9.893,152.419,155.836,24,54634,2,5,4,5,3,3,3,5,4,2,5,1,4,4,4,5,1,5,2,4,1,3,4,4,4,3,2,2,3,3,2,1,3,4,4,5,1,5,1,1,4,2,3,3,2,2,3,4,3,4,1,5,1,3,4,4,3,4,3,3,5,5,0,"sona",NA,NA,NA,NA,NA
"156","5/5/18 14:31","5/5/18 14:43",0,"146.7.4.86",100,758,1,"5/5/18 14:43","R_3hfoNhIKxjrMt65",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,56.292,56.292,59.021,1,"18",5.995,133.749,135.133,22,4.865,157.201,158.771,22,112.696,414.653,416.351,21,55779,4,4,3,3,4,4,5,4,4,3,4,5,3,4,3,3,5,4,5,4,1,4,4,4,4,3,5,2,3,4,4,1,4,4,4,5,3,4,1,5,4,5,5,5,5,4,4,4,4,4,5,3,1,4,4,4,3,5,5,4,3,3,0,"sona",NA,NA,NA,NA,NA
"157","5/5/18 16:39","5/5/18 16:47",0,"146.7.4.91",100,490,1,"5/5/18 16:47","R_XRJn0uJjaaN5kid",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.66,4.66,11.166,1,"18",22.674,167.857,169.685,27,3.757,138.301,139.967,24,10.942,168.815,169.486,28,55702,5,3,3,5,5,5,5,4,3,1,5,5,4,3,4,3,5,5,5,4,1,5,5,5,3,5,5,3,1,5,2,1,5,5,5,5,2,5,1,5,4,5,5,5,5,5,5,5,3,3,4,5,1,5,3,5,3,5,3,5,4,4,0,"sona",NA,NA,NA,NA,NA
"158","5/5/18 19:05","5/5/18 19:16",0,"146.7.4.88",100,649,1,"5/5/18 19:16","R_1n3DKIGOXmtm7b6",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,9.352,9.352,12.551,1,"19",3.621,132.277,134.651,24,7.257,372.443,374.028,28,6.924,123.804,126.049,28,55805,2,2,4,4,4,3,5,5,5,1,5,1,1,1,4,4,1,4,4,5,1,5,4,4,4,2,5,1,1,4,2,1,4,4,5,2,2,2,1,1,4,1,2,1,5,2,4,4,2,4,1,4,1,4,4,5,3,4,3,2,4,4,0,"sona",NA,NA,NA,NA,NA
"159","5/5/18 21:21","5/5/18 21:26",0,"146.7.4.89",100,268,1,"5/5/18 21:26","R_3CGTfdBGJ7pa9GC",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.34,5.988,10.087,3,"20",1.977,69.675,70.96,22,5.901,70.813,71.96,23,6.557,108.554,110.273,21,55885,3,4,4,4,4,3,4,4,4,3,4,3,1,3,4,4,3,3,4,4,1,4,3,3,2,4,4,1,1,4,5,4,4,4,4,5,3,4,3,3,4,4,3,1,5,2,4,4,4,4,3,5,4,4,5,5,3,4,5,4,2,4,2,"sona",NA,NA,NA,NA,NA
"160","5/6/18 11:11","5/6/18 11:18",0,"173.108.56.22",100,379,1,"5/6/18 11:18","R_PCJiVU3sUHA1eX7",NA,NA,NA,NA,38.86279297,-94.70040131,"anonymous","EN",1,31.932,31.932,35.334,1,"19",9.669,99.276,106.35,21,3.087,121.457,123.232,21,6.302,106.137,108.1,21,54847,2,3,3,4,4,3,4,4,4,2,4,5,1,2,4,5,5,5,4,4,1,4,4,4,4,2,4,1,1,4,2,1,1,4,5,4,2,4,1,5,4,5,5,4,4,5,4,2,2,4,1,2,1,3,1,4,3,3,1,4,4,3,0,"sona",NA,NA,NA,NA,NA
"161","5/6/18 13:11","5/6/18 13:20",0,"199.192.156.100",100,559,1,"5/6/18 13:20","R_3MG4rC6QYXoRQV0",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,7.204,14.233,22.205,3,"19",8.415,195.19,196.73,23,3.695,198.524,200.543,23,3.109,149.895,152.713,21,55262,5,3,3,3,5,3,4,4,4,3,5,3,3,3,3,3,3,5,5,5,1,5,4,3,2,3,5,1,1,5,3,5,2,3,3,5,3,5,5,3,4,3,3,5,5,5,3,3,5,3,3,5,5,5,5,3,3,5,3,5,5,3,0,"sona",NA,NA,NA,NA,NA
"162","5/6/18 14:37","5/6/18 14:49",0,"146.7.4.83",100,751,1,"5/6/18 14:49","R_2PBTRSAVNnD3p1P",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.716,8.058,12.381,2,"19",5.635,146.742,148.004,27,9.324,449.756,451.153,27,7.005,137.329,138.64,30,55260,2,5,2,5,4,4,4,5,5,4,5,5,1,2,3,4,5,5,5,4,1,4,2,4,2,4,5,1,1,4,2,2,4,5,3,5,4,5,1,5,4,5,5,5,4,2,3,4,3,5,5,5,4,4,2,3,3,4,1,5,4,5,0,"sona",NA,NA,NA,NA,NA
"163","5/6/18 16:21","5/6/18 16:26",0,"173.20.164.90",100,307,1,"5/6/18 16:26","R_2X5sbs5Dk0gfTMT",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,9.001,9.001,12.055,1,"20",3.534,81.329,83.682,23,16.993,117.3,119.092,22,9.692,80.817,82.461,21,55208,2,3,4,5,3,3,4,4,4,2,5,5,1,2,5,4,5,4,4,4,1,4,3,4,3,3,5,2,2,4,2,1,5,5,5,4,1,3,1,5,4,5,5,4,4,4,2,3,2,4,5,2,1,3,2,3,3,4,4,3,5,5,0,"sona",NA,NA,NA,NA,NA
"164","5/6/18 16:54","5/6/18 16:59",0,"146.7.4.85",100,307,1,"5/6/18 16:59","R_2pY84zoQ91ACTAE",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,27.148,27.148,29.54,1,"18",5.145,82.951,86.211,20,3.392,84.87,86.351,23,3.359,100.642,102.51,29,54670,2,4,2,4,4,4,4,4,3,4,2,4,1,2,3,4,2,2,4,4,1,4,4,4,2,2,4,1,1,4,2,5,2,4,4,4,2,1,1,4,4,2,3,1,4,2,2,2,1,4,4,5,2,2,2,4,3,4,4,2,1,5,1,"sona",NA,NA,NA,NA,NA
"165","5/6/18 20:58","5/6/18 21:06",0,"146.7.4.85",100,512,1,"5/6/18 21:06","R_86vY8X8n9vzY1tD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,21.746,21.746,28.754,1,"19",4.21,99.263,101.342,26,5.967,300.55,301.48,21,4.892,88.007,88.69,20,54501,4,4,4,5,5,4,4,5,5,4,4,1,3,4,5,5,1,3,5,4,1,5,4,4,3,4,4,1,1,4,4,4,4,2,4,5,4,3,3,1,4,3,3,1,4,2,5,4,4,4,3,5,4,4,5,4,3,4,3,4,1,4,0,"sona",NA,NA,NA,NA,NA
"166","5/6/18 21:28","5/6/18 21:34",0,"38.131.199.254",100,359,1,"5/6/18 21:34","R_31gQ0UYGwmrDg3O",NA,NA,NA,NA,38.38589478,-90.01039886,"anonymous","EN",1,4.887,4.887,7.883,1,"20",7.634,101.332,105.002,21,7.955,116.778,120.728,21,4.086,113.058,114.838,21,55276,3,3,2,5,4,3,3,5,5,4,3,3,2,2,2,4,4,3,5,4,1,3,2,3,1,2,3,1,5,2,1,4,4,5,2,3,3,2,1,4,4,5,3,5,4,3,1,3,3,4,4,3,1,4,4,5,3,5,5,2,5,5,0,"sona",NA,NA,NA,NA,NA
